image_id_1,object_id_1,image_id_2,object_id_2,distance,occlusion,raw_distance,raw_occlusion
76c8cd43dbf407f9,0,78133441d4ad0496,0,2,0,"2,2,2","0,0,0"
76c9159fa1011b80,0,bf60d19cd5d31a8c,0,0,0,"0,0,1","0,0,0"
76c96f2679efd0ee,0,0a8d06fe20d548e9,0,2,0,"2,2,2","0,0,0"
76c9e30fae173f89,0,62a2c017f84a95e5,0,1,0,"1,1,0","0,0,0"
76ca035453e0dda0,0,477c4834acbbfb72,0,1,0,"1,1,1","0,0,0"
76ca38392df6880a,0,67a8570019208495,0,1,0,"0,1,1","0,0,0"
76cbaf52bd324ac5,0,8c25c15c205af54c,0,1,0,"1,1,1,1","0,0,0,0"
76cdad5f9b863e9d,0,94f52cc980497861,0,2,0,"2,0,2","0,0,0"
76ce6b81eb6fb766,0,9bd1eb927c5bd996,0,1,0,"1,0,1","0,0,0"
76ce8e62fdd783cf,0,91206d082c7280e3,0,1,0,"1,1,2","0,0,0"
76cee7dca173e063,0,98d9b270540f83fe,0,1,0,"0,1,1","0,0,0"
76d11af6e59c876a,0,9c28d9fbd6f174e8,0,2,0,"2,2,2","0,0,0"
76d1e7c067b17031,0,b1f3119374fa08be,0,2,0,"2,2,0","0,0,0"
76d4e06f91b662fc,0,28348672c58f8e2d,0,1,0,"1,1,1","0,0,0"
76d59a4164f93a34,0,6948193bdb0052ca,0,1,0,"1,1,1","0,0,0"
76d664df1dfd11ee,0,e15baaa08cb2d22f,0,1,0,"1,1,1","0,0,0"
76d6de2f9e3c51c2,0,602e465408f9b473,0,2,0,"2,2,2","0,0,0"
76d6e1a26e3159fb,0,71a3e4660119a278,0,1,0,"1,0,1","0,0,0"
76d7b7c5e52bfa76,0,3135a0785cb9cc46,0,2,0,"1,2,2","0,0,0"
76d8f48ed3aa1a95,0,2948adb563bd728a,0,2,0,"2,0,2","0,0,0"
76db16de7ff0726d,0,003ce875a2579acd,0,-1,0,"1,0,2","0,0,0"
76dbd7923eeef828,0,528126ec06b5c6a9,0,1,0,"0,1,1","0,0,0"
76dbf6ad777e91ef,0,3e54c947662c8c18,0,2,0,"2,2,2","0,0,0"
76dd392bdcd87993,0,aceee53982003187,0,-1,0,"2,1,0","0,0,0"
76dfaabcab64b13b,0,4e8b8aec2fd9931d,0,2,0,"1,2,2","0,0,0"
76e0304c6313ba55,0,6caa7c570bf8e957,0,1,0,"1,1,1","0,0,0"
76e26707df2fa71f,0,0a5b2310fe6e429f,0,2,0,"2,2,2","0,0,0"
76e2fae2cf2fee2d,0,8d1e8ab8ab41e910,0,0,0,"0,0,0","0,0,0"
76e351bd9b3b7860,0,2e89db1ab1bf98a7,0,1,0,"1,2,1","0,0,0"
76e41ce5c7d311c0,0,e7cae63919cc27ce,0,0,0,"0,0,1","0,0,0"
76e52f8fc2a0ef8c,0,800adfd266ec991e,0,1,0,"1,1,1","0,0,0"
76e794b9e90ca621,0,c0053f18dded357a,0,1,0,"1,1,1","0,0,0"
76e83f428cfc6b7a,0,557e73044a0b7f31,0,2,0,"2,2,2","0,0,0"
76e9f6ae034fe357,0,e3445efe9ad6eb5c,0,1,0,"1,1,1","0,0,0"
76ea6555f224b942,0,9f5dad46fe1210d5,0,1,0,"1,1,2","0,0,0"
76ed260c14f2e9ce,0,55b41bd159475006,0,1,0,"1,1,1","0,0,0"
76ed27892b2f6272,0,634759edaa63c2b5,0,0,0,"0,0,0","0,0,0"
76ed505cbd676eea,0,75bdaef30ab2aa4e,0,1,0,"1,1,1","0,0,0"
76ed5d0717947917,0,40f9584e5146e4ed,0,-1,0,"1,0,2","0,0,0"
76ed6bae1b085728,0,5c7c2b74ab0d4497,0,1,0,"2,1,1","0,0,0"
76ef7f8619eed2fe,0,704639f5f7518257,0,2,0,"2,1,2","0,0,0"
76efa6529afcc9be,0,08c046c397102346,0,2,0,"2,0,2","0,0,0"
76f0d7f0b7f40dd4,0,46706f78017efbce,0,1,0,"1,1,1","0,0,0"
76f0f64f20a50b7d,0,65e37f58a31d802d,0,1,0,"1,1,2","0,0,0"
76f32c7f9bf2e77e,0,8280bc460002ebca,0,1,0,"1,1,1","0,0,0"
76f41df2de7dfd2c,0,8067c54a35467eeb,0,1,0,"1,1,1","0,0,0"
76f4555d14ccd5fe,0,5a4852ad2d068361,0,2,0,"2,2,0","0,0,0"
76f49590c3f4b21c,0,09d33faa74f7bb43,0,1,0,"1,2,1","0,0,0"
76f52d8c9419cf9f,0,9d8d8698536a851a,0,2,0,"2,2,2","0,0,0"
76f5dab0c9c2ad7a,0,c33a1a55c41e163c,0,1,0,"0,1,1","0,0,0"
76f6f0addfd9003f,0,8d58da0e1800dc96,0,1,0,"2,1,1","0,0,0"
76f725cae319be94,0,78d69e7af1a6bf57,0,2,0,"2,2,2","0,0,0"
76f72ea8df0e3ddb,0,45fa2cadfea3b57b,0,2,0,"2,2,2","0,0,0"
76f7763688131241,0,ba2267b0c51ace08,0,1,0,"1,1,1","0,0,0"
76f846023669b62b,0,26ddbf4ce25146d6,0,1,0,"1,1,2","0,0,0"
76f8a6772379e1e2,0,02d75b406226f4d7,0,2,0,"2,2,2","0,0,0"
76f8c9b1529c39e9,0,6f15d7416b61af60,0,2,0,"2,2,2","0,0,0"
76f92e614125c893,0,aa24d52b3ed6992c,0,2,0,"2,0,2","0,0,0"
76f94b597e69f24f,0,9247870c447f9b15,0,2,0,"2,2,2","0,0,0"
76fb0c50144a6bbe,0,1bea70ae34cdde66,0,1,0,"1,1,1","0,0,0"
76fc92bb72eec6ac,0,c2403427a95f7144,0,1,0,"1,1,1","0,0,0"
76fcc61927f38009,0,ff24291edfdf2f8e,0,2,0,"2,2,2","0,0,0"
76fe351a2c4d67f5,0,f1cba5949dec6d99,0,1,0,"1,1,1","0,0,0"
770030bf4a570012,0,5574cbf829808a53,0,1,0,"1,1,1","0,0,0"
7700e987fe4b466d,0,f9eeb9076a98b18d,0,1,0,"1,1,1","0,0,0"
77010a30a9eb0b80,0,1794776645fe5c59,0,1,0,"1,0,1","0,0,0"
770312f890001ac5,0,75b79eec97d5a37c,0,2,0,"2,2,2","0,0,0"
770532d1a721d3ba,0,9fc6bda4d938d3d7,0,2,0,"2,2,2","0,0,0"
770626da418cd168,0,fd118c1483dacca7,0,1,0,"1,2,1","0,0,0"
77072d42ec7f65a6,0,4426c3cdf25a7a67,0,1,0,"2,1,1","0,0,0"
770753e7b91ad6bb,0,b239e454964a80e8,0,2,0,"2,2,2","0,0,0"
7709e55af61322d0,0,510922738d422207,0,2,0,"2,2,2,2,2","0,0,0,0,0"
770a65e0f389da82,0,aa36b8897d974358,0,2,0,"2,2,2","0,0,0"
770b560193db7287,0,fb3596a304864d41,0,1,0,"1,1,1","0,0,0"
770b86f35690b76b,0,64a0edaabb54cf29,0,1,0,"1,1,1","0,0,0"
770c535b872246b2,0,cc4ea3e880fca37f,0,1,0,"1,1,1","0,0,0"
770e764a595c35d0,0,e7ddb5d23e1d50c3,0,0,0,"0,0,0","0,0,0"
770e95871202aef6,0,52293b271d2be624,0,2,0,"2,2,1","0,0,0"
770ea7d4865167d5,0,8b3be00a326b3645,0,0,0,"0,0,2","0,0,0"
770eddf379bdaf29,0,42be603be30e5270,0,2,0,"2,2,2","0,0,0"
770f479a28941687,0,cf420a9df91dda56,0,1,0,"1,1,1","0,0,0"
77100d1ccff3f8a4,0,a064c48d2b3d8783,0,2,0,"2,2,1","0,0,0"
7710170da0124b35,0,0b5b83d4a2021903,0,2,0,"2,2,2","0,0,0"
7711ba5d2821a892,0,5bd6712b87ddb32f,0,1,0,"1,1,1","0,0,0"
7711d6a3c71ab40e,0,66367b2a561a3d8a,0,1,0,"1,1,1","0,0,0"
77120c1888b9c9fc,0,ee333171d5a595b5,0,0,0,"0,0,2","0,0,0"
7713de3ffde846c9,0,ae87116b4d104c47,0,2,0,"0,2,2","0,0,0"
7714be602475329a,0,06cff709bf1163cc,0,1,0,"1,1,1","0,0,0"
77156f0835c3ce5f,0,d49709370394c7c8,0,2,0,"2,2,1","0,0,0"
7715a02bc1204dfc,0,805c2f70b9a1f796,0,1,0,"1,1,1","0,0,0"
771660be85770014,0,92893d4a61452942,0,0,0,"0,0,2","0,0,0"
77174b51c3086304,0,a7b8e78a6e1907a7,0,1,0,"1,1,1","0,0,0"
77187c9d65709855,0,08e1cc2781f9cc0e,0,1,0,"0,1,1","0,0,0"
7718e4bd84bf4230,0,211237a783ce9b1a,0,1,0,"1,1,1","0,0,0"
7718f55d50fb3627,0,f351185a128e9dc3,0,1,0,"1,1,1","0,0,0"
7719ea59915e15f4,0,a067457be0dbb9d6,0,2,0,"2,2,2","0,0,0"
771bcd1385550a0f,0,72b698b2b4aba1a6,0,2,0,"2,2,2","0,0,0"
771c4667595e4066,0,e65c030b72dd79d5,0,1,0,"1,1,1","0,0,0"
771c92355e207aed,0,aa2e1c6fc32ea7c3,0,2,0,"2,2,2","0,0,0"
771ca06bd37e864e,0,4691fbeaed288933,0,1,0,"1,1,1","0,0,0"
771cb34f8b206263,0,260ebd25f0907af4,0,2,0,"2,1,2","0,0,0"
771cbf211049ac40,0,850e36a383ef0700,0,1,0,"1,2,1","0,0,0"
771d260bf63ecb78,0,2891686c200e84f0,0,1,0,"1,1,1","0,0,0"
771dc481c80fb1d5,0,006d189b042ea13f,0,1,0,"1,1,1","0,0,0"
771e2e313cc90dc5,0,a45b780d8f3049e6,0,1,0,"1,2,1","0,0,0"
771ea6fc63a770c3,0,3a8c8c6f38503088,0,1,0,"1,1,1","0,0,0"
771f1505e9feb288,0,08558974fb9b6fdb,0,1,0,"1,1,2","0,0,0"
77209c8fcbba371f,0,7961cf2554796b11,0,2,0,"2,2,2","0,0,0"
7720b6037401eae9,0,ff593416f5c88fb8,0,1,0,"1,1,1","0,0,0"
77217885e7deb2e8,0,b8a37fc7953103f1,0,2,0,"2,2,2","0,0,0"
7722130785e51ec0,0,17ed4e2567827c6e,0,2,0,"2,2,1","0,0,0"
7723971dd4bbe3de,0,8158cfcd11a19048,0,1,0,"1,1,0","0,0,0"
7723b17770812485,0,8a03536e92e4fba9,0,2,0,"2,2,2","0,0,0"
7723c2cc46a0a765,0,4a61b4bfc75bb8e3,0,2,0,"2,2,2","0,0,0"
772567fae8816e31,0,60a8dba23fa8e5d9,0,2,0,"2,2,2","0,0,0"
7726076121f90655,0,f26c34dcd65e5cd4,0,1,0,"1,1,1","0,0,0"
772ef658295ba778,0,77aa5f5cf5d11dc2,0,1,0,"1,1,1","0,0,0"
772f76c27a2a19d1,0,d12cde56b125c460,0,2,0,"0,2,2","0,0,0"
772fa4d583e4ce4d,0,f60ada73498a8446,0,2,0,"2,2,2","0,0,0"
77306a0a4a1eb25c,0,997927b885d0331f,0,2,0,"2,2,2","0,0,0"
773111ff7bea2522,0,fe5bb606d9587916,0,1,0,"1,1,2","0,0,0"
77324424fbd0fcf0,0,f36d85936ba933c2,0,1,0,"1,1,1","0,0,0"
7733b48e97364ac7,0,003c6961f6336c53,0,1,0,"1,1,1","0,0,0"
77355003f18bdc11,0,3379bfd078548261,0,1,0,"1,1,1","0,0,0"
7735631b954fd2d5,0,5400848ead05f765,0,-1,0,"1,2,0","0,0,0"
773601f714d5437c,0,ff12e6474a88448f,0,2,0,"2,0,2","0,0,0"
773643ebf92abc16,0,0866726e5c3ac366,0,2,0,"2,2,2","0,0,0"
773657d2e4a2ab8e,0,6664d6b42cfa3725,0,2,0,"2,2,2","0,0,0"
77369e365acfa515,0,2d96f6833ab4fd5a,0,1,0,"1,1,1","0,0,0"
7737b2024c32591d,0,9bb59e22352594e9,0,1,0,"1,1,1","0,0,0"
773a11706025dd9e,0,3ff4491f9a9fe864,0,0,0,"0,1,0","0,0,0"
773b73c6115c1b0c,0,92648f359e34e726,0,2,0,"2,2,2","0,0,0"
773b782b6713edf4,0,55fb368795944c2a,0,2,0,"2,1,2","0,0,0"
773ba2c851fde2f6,0,d5371346ecc88d5b,0,1,0,"1,1,1","0,0,0"
773c23db0118f28e,0,73fd53d0d6a5dddf,0,1,0,"1,2,1","0,0,0"
773e0ee59e789197,0,bcfaa055d52bf014,0,-1,0,"2,0,1","0,0,0"
773ebf5ab795de46,0,2ef3810bd02111ff,0,2,0,"2,2,2","0,0,0"
773f20bd8721821f,0,ff81bc462041c345,0,1,0,"1,1,1","0,0,0"
7740522099c8efb2,0,c6a44984bef841ed,0,2,0,"1,2,2","0,0,0"
77421e87f9be0929,0,c9be071d16f5a40c,0,2,0,"2,2,2","0,0,0"
774255f305b9c5f6,0,45d12a7c6365087b,0,2,0,"2,2,2","0,0,0"
7744780bc3fec1ec,0,6f556734a7a064de,0,2,0,"2,0,2","0,0,0"
7744aa1176d61977,0,133ab0928f4e9b2b,0,2,0,"2,2,0","0,0,0"
77455b5794cc4794,0,6aa299da43c4b168,0,2,0,"2,0,2","0,0,0"
77471c7133956eef,0,dcf26a045e1fcd5a,0,2,0,"2,2,2","0,0,0"
7747e3fcd1ab33a5,0,12d5668ee58a4db0,0,2,0,"2,2,2","0,0,0"
774a03b1b0a1a823,0,1f9570be35453038,0,2,0,"2,0,2","0,0,0"
774c1ed484e84e7f,0,41e16927575f45e9,0,2,0,"1,2,2","0,0,0"
774d73af2eb6dbb2,0,7c9ff36371d24443,0,2,0,"2,1,2","0,0,0"
774f1a301382e214,0,d184f9fe06c9cd47,0,0,0,"0,0,0","0,0,0"
774f2dc32f516bea,0,d387340654036f85,0,2,0,"2,2,1","0,0,0"
774fb87919c8e6ae,0,607c2f2f7b69c027,0,1,0,"2,1,1","0,0,0"
774ff8e8ce46910a,0,623fc6d0c55addfa,0,1,0,"1,1,1","0,0,0"
77500f728ec2cba6,0,f0fd4385a87df628,0,2,0,"2,2,0","0,0,0"
7752e611f670fdbb,0,db7c4403e41c779c,0,-1,0,"0,1,2","0,0,0"
7753263d86a46b2b,0,7b13b19ef3bc068a,0,0,0,"0,0,0","0,0,0"
77534a7c38e50044,0,cebe9adcf4200b5d,0,1,0,"1,1,1","0,0,0"
7753d24b1a470640,0,3ca9ba58bbea604c,0,2,0,"2,2,2","0,0,0"
7755340a976bcf08,0,d368274343ef7e06,0,-1,0,"1,0,2","0,0,0"
7755601b4adae8c4,0,077481f73b93ec11,0,2,0,"2,2,2","0,0,0"
7756b6471b005f12,0,983b6aaef9661b80,0,1,0,"1,1,1","0,0,0"
77595147a5905a7f,0,cb6ef771a6ae88d3,0,1,0,"1,1,1","0,0,0"
7759918b19403576,0,9e7600be2b566460,0,2,0,"2,2,2","0,0,0"
7759aa26fb3dba18,0,3cceb451b4f2bcbc,0,2,0,"2,2,2","0,0,0"
775d3acc767bd953,0,ab382042ec22f056,0,2,0,"2,2,2","0,0,0"
775f24a47e62b71a,0,20ece65055af96a4,0,2,0,"2,2,2","0,0,0"
7760da5306aa477d,0,fccfdcc299bb40a9,0,2,0,"0,2,2","0,0,0"
77659b8d0f08b0dc,0,de676e13ac600377,0,2,0,"2,2,1","0,0,0"
77698ecb2d28d708,0,d285059269923779,0,0,0,"0,0,2","0,0,0"
7769f67785d191a4,0,4627ae746e78ffd7,0,1,0,"1,1,1","0,0,0"
776aaa79c3e7c8f3,0,69863c3c861ea858,0,1,0,"1,1,2","0,0,0"
776e53cbcc9fb4c3,0,573df8bfbef49cff,0,1,0,"1,1,1","0,0,0"
776eace136dfae3b,0,91116e8a2d6cd500,0,1,0,"1,1,1","0,0,0"
776f39c5c54507c3,0,37f7d731f41b9937,0,1,0,"1,1,1","0,0,0"
77701aa8a47445c3,0,378f944bffa2bb62,0,2,0,"2,2,2","0,0,0"
77704bc332fb8f6d,0,7c8d177953ca5240,0,1,0,"2,1,1","0,0,0"
7770ebe6bf5b7e32,0,b0d95043028eb1b3,0,1,0,"1,1,1","0,0,0"
77713f70c51380aa,0,ff9a68f9a5cbf1a2,0,2,0,"2,2,2","0,0,0"
7773c69d8232fc76,0,3fd81a884584ec28,0,2,0,"2,2,2","0,0,0"
7774303012c9c90a,0,d6610f046f2ff4ea,0,2,0,"2,2,2","0,0,0"
77746507e7782e90,0,5aceeb6ef300c85d,0,2,0,"2,2,0","0,0,0"
777562e87f2263a3,0,9ee23af95e623c9a,0,2,0,"2,2,1","0,0,0"
77767ef3a16ef6ee,0,13448e32b55dc951,0,2,0,"2,2,2","0,0,0"
777763e9fde93c84,0,83314a0ab136d1bb,0,2,0,"2,2,0","0,0,0"
7778d93fb0302ab8,0,25ccf97c016da029,0,1,0,"1,2,1","0,0,0"
777943538ae38cfa,0,82339f313622bcad,0,1,0,"1,1,1","0,0,0"
777a88f02255dc34,0,cca352eea0dd6f62,0,1,0,"1,1,1","0,0,0"
777c6606683e2bfc,0,9983776e95b560d2,0,-1,0,"2,0,1","0,0,0"
777e14a837e589a8,0,af07d0a5b101718c,0,2,0,"2,1,2","0,0,0"
777e35b226b8dce0,0,b3ef0e5e82243c79,0,2,0,"2,2,2","0,0,0"
7780bab8e5d79874,0,1557d487272a04fe,0,2,0,"2,2,2","0,0,0"
77812351656d210d,0,e02fe4cd7293fdb3,0,2,0,"2,2,2","0,0,0"
778188dfe5868896,0,017c021ba2f942f9,0,2,0,"1,2,2","0,0,0"
77827ced2bfc4045,0,2eb8f2d45d2a1ca5,0,2,0,"2,2,2","0,0,0"
778304244f98ddd8,0,641c3b9e2f1f999d,0,1,0,"1,1,1","0,0,0"
7785b9e03b45b2e7,0,13dd73f181e43df2,0,2,0,"2,2,2","0,0,0"
7785d7f640f29cf7,0,308db1363120a092,0,2,0,"2,2,2","0,0,0"
7785fd64cdce4d23,0,42b91d93e2c5b013,0,1,0,"2,1,1","0,0,0"
77878caadc9fb9e2,0,5f7828b814f2ffd2,0,1,0,"1,1,2","0,0,0"
778844e2950b69e8,0,9d8ae1072f07745c,0,2,0,"2,2,2","0,0,0"
778a2c44130db47c,0,3b7b9e9283d53eb1,0,1,0,"1,2,1","0,0,0"
778c79040a3cbc41,0,ca7dd8808f29faca,0,2,0,"2,0,2","0,0,0"
778f09d78d992221,0,b33b16d64de1ed64,0,1,0,"1,1,1","0,0,0"
778f8fdd591ab28a,0,6ffa0a82f56fe5f9,0,1,0,"1,1,2","0,0,0"
77923be0e3fb04d5,0,310314f202c7b093,0,1,0,"1,1,1","0,0,0"
779305a5621ece92,0,5f91145dce25e13e,0,1,0,"1,1,1","0,0,0"
7793a282aa9bb33a,0,3d924b82e4150d44,0,1,0,"0,1,1","0,0,0"
7794cfca80f52a33,0,e913d05500720d37,0,2,0,"2,2,2","0,0,0"
779510af30244da9,0,830138231e6a6a71,0,2,0,"2,2,2","0,0,0"
77967ee870fd52b5,0,45deb1ad273438d4,0,1,0,"1,1,1","0,0,0"
7797cd4e82e9676c,0,79e0573de37c305b,0,1,0,"1,1,1,1","0,0,0,0"
779aa414efc2d09a,0,23898300eae254a8,0,2,0,"2,2,2","0,0,0"
779adb4b9de74487,0,0b133d071c97a615,0,1,0,"1,2,1","0,0,0"
779cbc3408153b96,0,5addcb7977b7b0d3,0,2,0,"2,2,2","0,0,0"
77a0a003d6f54e87,0,7a35f6532e4ff2aa,0,1,0,"1,1,1","0,0,0"
77a2da2b9bda3cb9,0,a2841b7db6dc5e8c,0,2,0,"2,2,2","0,0,0"
77a32bbc791b94d3,0,1e00f0b97e95d267,0,1,0,"1,1,1","0,0,0"
77a5ab9ad5042178,0,2aae8b89c0f0c3a4,0,1,0,"2,1,1","0,0,0"
77a8db3c8a42dc3b,0,cc1190cf471b1b2d,0,0,0,"0,0,0","0,0,0"
77a9036e2b1109df,0,4cb202bc50df2e8e,0,2,0,"2,2,2","0,0,0"
77a9592e9b7f4948,0,63e31ddab6fa43ac,0,1,0,"1,1,1","0,0,0"
77a9ec04339b7852,0,8ee039c0a3fa569e,0,2,0,"2,2,2","0,0,0"
77ac5a585a651d71,0,acf8dc103af35d9c,0,1,0,"2,1,1","0,0,0"
77acceef8cc71188,0,4fc99fa0f8657d00,0,1,0,"1,1,1","0,0,0"
77aec624b3d4848b,0,4375591110b73f2e,0,1,0,"1,1,1","0,0,0"
77b0fa628480fd57,0,82c0520532b6d140,0,1,0,"1,2,1","0,0,0"
77b20ea62aa049a9,0,2f262c816f31311d,0,2,0,"2,1,2","0,0,0"
77b42ff4da6c41e7,0,0fa47f4a5cb9159e,0,2,0,"2,2,2","0,0,0"
77b5578db4420a3e,0,8d88f878f9bd70a3,0,0,0,"2,0,0","0,0,0"
77b56adb7176c419,0,6431fcc62195d5dc,0,2,0,"2,2,2","0,0,0"
77b66c9bd8a1d306,0,628e111e2a65283b,0,2,0,"2,2,2","0,0,0"
77b855ee3fc76c2c,0,db0054f721a27f51,0,2,0,"2,2,2","0,0,0"
77b8e5901df59f83,0,d4cee2b68eb30afc,0,0,0,"2,0,0","0,0,0"
77b97d6ab1452907,0,d0e08a74cf669670,0,0,0,"0,0,0","0,0,0"
77b9a3e07a929ee5,0,03ee3014e997c84c,0,1,0,"1,1,1","0,0,0"
77bb1c97f9092dee,0,f157c2b87f0c1030,0,2,0,"2,2,2","0,0,0"
77bde5c15a51a001,0,27c6c233e522ec69,0,2,0,"1,2,2","0,0,0"
77c16e4a69955de7,0,1b72363c5e50d510,0,1,0,"1,1,1","0,0,0"
77c449f49e2e3e92,0,6fced5e444a44509,0,2,0,"2,2,2","0,0,0"
77c4d2455f825d5e,0,8406f4bfff10c5e7,0,1,0,"1,1,1","0,0,0"
77c62a7e650d2ff9,0,5fd24e074e1c80ba,0,2,0,"2,2,2","0,0,0"
77c6c60443277d04,0,628329fb9b9360cb,0,2,0,"2,1,2","0,0,0"
77c6c608f086f0e5,0,a9e79fb79e5c63e2,0,1,0,"0,1,1","0,0,0"
77c89aa57e883903,0,d893f0588d7ea026,0,2,0,"2,2,2","0,0,0"
77c92e099d624be5,0,1da79ea31c5a632c,0,1,0,"1,1,1","0,0,0"
77c994aa86ef8f11,0,0b00c564b584a421,0,1,0,"1,2,1","0,0,0"
77caa23ecd5945d7,0,651a02b0a5235210,0,2,0,"2,2,2","0,0,0"
77cc749d5d2fb1a1,0,3cc34dcb558b003b,0,-1,0,"1,0,2","0,0,0"
77cc8e30121d2fac,0,d4616a327414f065,0,2,0,"1,2,2","0,0,0"
77cd7f74af1bd23b,0,c2c35293cbfa1eff,0,2,0,"2,2,2","0,0,0"
77cdfca3f6e40c06,0,485f0ed565d933d4,0,1,0,"1,1,1","0,0,0"
77cee37e1333eb2e,0,1bde0e084117f438,0,2,0,"2,2,2","0,0,0"
77d0058fb1291a9a,0,96a4e849f273d4ef,0,1,0,"1,1,1","0,0,0"
77d23d2b66666a05,0,da49a5530f4a7530,0,0,0,"0,0,0","0,0,0"
77d4f8d30e4bd646,0,cd91708352526482,0,2,0,"2,2,2","0,0,0"
77d5a4cf13b4c82b,0,7eaec482b0f6f6a2,0,1,0,"1,1,1","0,0,0"
77d689d3697eef78,0,0f0ed454b1b167c4,0,1,0,"2,1,1","0,0,0"
77d87e556ede62bf,0,102b0be68d537b18,0,2,0,"2,2,1","0,0,0"
77d9569d0c3b98c7,0,c8300a8e593a02a4,0,1,0,"1,1,1","0,0,0"
77dbff08119dd671,0,5dafb0b9ea0527f5,0,2,0,"2,1,2","0,0,0"
77dc5c4207197332,0,88b3007cf65e4168,0,1,0,"1,0,1","0,0,0"
77dd6461ab1a0db6,0,1a9c96f421eb354b,0,1,0,"1,1,1","0,0,0"
77dee7a523933537,0,6a073a2c64d884ee,0,1,0,"1,1,1","0,0,0"
77dfae707b59bd88,0,64188bebfa7dbd6b,0,1,0,"1,1,1","0,0,0"
77dff1db2d5d34f7,0,a4c2eb69c4c7da3a,0,2,0,"2,2,2","0,0,0"
77e11e42a1a69fd0,0,24960a48ff687af5,0,1,0,"1,0,1","0,0,0"
77e1b8904ba5cd5a,0,07cc07db474ce184,0,1,0,"1,1,1","0,0,0"
77e1c0bb161ff3ab,0,37075ff86165de9c,0,2,0,"2,2,2","0,0,0"
77e357edbad6ee6c,0,a7395bb4bc73494b,0,1,0,"1,1,0","0,0,0"
77e3a419ae47ea30,0,c95b231b948cda19,0,1,0,"1,1,2","0,0,0"
77e3eb9e62e6c8d9,0,8bac995b23956335,0,1,0,"1,1,1","0,0,0"
77e474f82915bd9c,0,0730835f4d893342,0,1,0,"1,1,1","0,0,0"
77e7e8f1a383b059,0,7103fa206269db8b,0,2,0,"2,2,2","0,0,0"
77e981d278f578cb,0,beacbbe3b725a631,0,2,0,"2,2,2","0,0,0"
77e9dc16f5c92784,0,d8449dd3619e8313,0,1,0,"1,1,1","0,0,0"
77eb846a52ed653e,0,76e6442b2d376fdc,0,2,0,"2,2,2","0,0,0"
77ec479b5de53495,0,3e2e3a9e88972b71,0,0,0,"0,2,0","0,0,0"
77ecdddbc1f73eaf,0,09fe01723b679867,0,1,0,"1,1,1","0,0,0"
77ed45d848fdf081,0,48879951d8d755be,0,2,0,"2,2,2","0,0,0"
77ee601857df01c1,0,5f894ae5fb79e1cf,0,1,0,"1,2,1","0,0,0"
77ef0d8f12edade0,0,164fcdd62dd843aa,0,2,0,"2,2,2","0,0,0"
77f15e3be5d9dc30,0,322008eedbf05a03,0,1,0,"1,1,1","0,0,0"
77f28d3c2fdc1e09,0,efaa8a9a2c8a533d,0,2,0,"0,2,2","0,0,0"
77fae112ec136f8d,0,f844189d9a4df401,0,2,0,"2,2,2","0,0,0"
77fb06eac53e444b,0,3cf50075de762565,0,2,0,"2,2,2","0,0,0"
77fc119671c72cd2,0,bf9a58054388de27,0,2,0,"2,1,2","0,0,0"
77fd3d54eb8bd058,0,00c7293b95494b82,0,1,0,"1,1,1","0,0,0"
77fea35544055235,0,2cf768e48b8e9d6a,0,2,0,"2,2,1","0,0,0"
77fea5c82d312d88,0,8f6e55d19dc611f2,0,1,0,"1,1,1","0,0,0"
77fee7848a3a5ad9,0,04392ec64b1f6dfc,0,1,0,"1,1,1","0,0,0"
780317e7a4ac012a,0,7e0ed29ef0bc5cfd,0,1,0,"1,0,1","0,0,0"
78074e73b3be5e20,0,f6c843dcb4b8fc1f,0,0,0,"0,2,0","0,0,0"
78091f871d0635a0,0,21798bb5cce9b14a,0,1,0,"1,1,2","0,0,0"
7809b205ff27436c,0,c8b14e2574148b5f,0,2,0,"0,2,2","0,0,0"
780cc77843468c55,0,0da1ce40dbfb45af,0,1,0,"1,1,1","0,0,0"
780e536fdcb17f9f,0,b9f85b1a08f64dbb,0,-1,0,"2,0,1","0,0,0"
7810ca3fe9ed4dbc,0,bbcd7bcbd7a18810,0,2,0,"2,1,2","0,0,0"
781529d85f674b7e,0,0e68bbb753626252,0,2,0,"2,2,2","0,0,0"
78154d50cc7a2db2,0,86e93cd01ff4ad57,0,2,0,"0,2,2","0,0,0"
78159bb425d9bfe1,0,8e0de9c654d8a85d,0,1,0,"1,1,1","0,0,0"
78187cccb2811be7,0,8a8a9a4debbe98b1,0,1,0,"1,1,1","0,0,0"
781993755c8db149,0,b231d3b1a69022cc,0,1,0,"1,1,1","0,0,0"
781b1ef7f0e54bcf,0,400c1932561260e3,0,2,0,"1,2,2","0,0,0"
781d2ebbb6d330c5,0,2dbc342113d2d144,0,1,0,"1,1,1","0,0,0"
781e0c6b43d8b6b5,0,8d23510027a43ed8,0,1,0,"1,1,1","0,0,0"
781eb1b36bec4da8,0,5d424a1f0340f04f,0,2,0,"2,2,2","0,0,0"
781ed3c3ca3c2413,0,db141fed681c62d1,0,2,0,"2,2,1","0,0,0"
781f4d0147aef776,0,b9f302cf5104672f,0,1,0,"1,1,1","0,0,0"
781f8241ccb6f94b,0,c82be530ca837bda,0,2,0,"2,2,2","0,0,0"
781fc23bc30ca8ee,0,b02cadaf40cedcf9,0,2,0,"2,2,2","0,0,0"
